person_id,test_time,education,childhood,gender,age,hand,familysize,rwa
1460,183,Graduate degree,Suburban,Female,40,Left,3,1.35
1461,105,Graduate degree,Suburban,Female,22,Right,2,1.25
1462,249,Graduate degree,Rural (country side),Female,32,Right,4,5.65
1463,NA,University degree,Rural (country side),Male,37,Right,2,2.55
1464,202,University degree,"Urban (town, city)",Male,56,Right,8,5.333333333333333
1465,155,University degree,Rural (country side),Female,39,Left,2,1.15
1466,532,Graduate degree,Suburban,Male,23,Right,2,1.4
1467,499,High school,Rural (country side),Female,37,Both,5,4.7
1468,223,Less than high school,Suburban,Male,14,Right,1,3.2
1469,109,University degree,Suburban,Female,25,Left,1,1.05
1470,212,University degree,Rural (country side),Female,20,Right,3,1.25
1471,163,University degree,Suburban,Male,20,Right,3,6.45
1472,216,High school,"Urban (town, city)",Female,17,Right,2,2.35
1473,233,High school,Suburban,Female,23,Right,4,8.4
1474,195,University degree,"Urban (town, city)",Female,20,Right,3,3.65
1475,252,Graduate degree,Suburban,Male,32,Right,1,1.5
1476,324,High school,Suburban,Male,17,Right,3,1.65
1477,200,High school,Suburban,Male,20,Right,2,1.85
1478,184,High school,Suburban,Male,39,Right,3,3.6
1479,359,University degree,"Urban (town, city)",Male,32,Both,1,2.8
1480,152,High school,Suburban,Male,16,Right,3,5.15
1481,170,University degree,Suburban,Female,52,Right,4,1.15
1482,170,Graduate degree,Rural (country side),Female,71,Right,3,1.4
1483,277,High school,Suburban,Female,18,Right,2,2.05
1484,351,High school,Suburban,Female,19,Right,2,2.8
1485,171,High school,"Urban (town, city)",Male,17,Left,2,2.6
1486,211,Less than high school,Suburban,Other,17,Right,1,1.4
1487,356,University degree,"Urban (town, city)",Male,30,Right,1,1.8
1488,249,Graduate degree,"Urban (town, city)",Male,47,Right,4,2.3
1489,159,University degree,Rural (country side),Male,32,Right,2,2
1490,180,University degree,"Urban (town, city)",Male,31,Right,3,1
1491,NA,University degree,NA,Female,25,Right,7,3.5
1492,141,University degree,Suburban,Female,31,Right,2,1.5
1493,181,High school,"Urban (town, city)",Male,18,Left,3,1.25
1494,218,Graduate degree,"Urban (town, city)",Male,58,Right,3,4.45
1495,308,University degree,Suburban,Female,34,Left,2,1.35
1496,237,University degree,"Urban (town, city)",Female,36,Right,3,4.95
1497,164,High school,Rural (country side),Female,34,Right,3,1.55
1498,NA,Less than high school,Rural (country side),Male,17,Right,3,2.25
1499,156,High school,Suburban,Male,22,Right,4,5.8
1500,202,High school,Suburban,Male,18,Right,2,6.65
1501,566,High school,Suburban,Male,20,Right,1,1.85
1502,137,Less than high school,Suburban,Female,16,Both,5,1.2
1503,160,High school,Suburban,Female,18,Right,4,1.9
1504,164,Less than high school,Suburban,Female,17,Right,2,2.55
1505,402,University degree,Rural (country side),Male,28,Right,4,4.8
1506,212,High school,"Urban (town, city)",Female,28,Right,NA,2.45
1507,NA,High school,Suburban,Female,28,Right,2,1.2
1508,181,High school,Suburban,Male,21,Right,1,6.7
1509,195,Less than high school,"Urban (town, city)",Male,15,Right,2,3.3
1510,354,Graduate degree,Suburban,Male,33,Left,5,1.4
1511,218,University degree,NA,Female,61,Right,1,2.5
1512,167,University degree,Suburban,Male,54,Right,2,1.75
1513,164,Graduate degree,Suburban,Male,56,Both,3,5.95
1514,226,High school,Suburban,Male,56,Both,4,2.95
1515,468,Graduate degree,Suburban,Female,58,Right,4,2.55
1516,190,High school,Suburban,Male,18,Right,4,3.35
1517,289,High school,Suburban,Male,27,Right,1,6.25
1518,120,Graduate degree,Suburban,Male,44,Right,2,1.55
1519,216,Less than high school,"Urban (town, city)",Male,28,Right,2,1
1520,167,High school,Suburban,Male,22,Left,2,7.8
1521,220,University degree,Rural (country side),Male,20,Right,3,2.2
1522,317,University degree,"Urban (town, city)",Male,71,Right,3,1.6
1523,175,NA,"Urban (town, city)",Female,59,Right,3,1.6
1524,214,Less than high school,"Urban (town, city)",Female,15,Right,4,1.35
1525,134,High school,Suburban,Male,20,Right,2,1.55
1526,208,High school,"Urban (town, city)",Female,48,Right,3,2.6
1527,341,High school,Suburban,Female,17,Right,1,1.35
1528,482,University degree,"Urban (town, city)",Male,26,Right,2,5.05
1529,163,High school,Suburban,Female,17,Right,2,2.95
1530,309,High school,"Urban (town, city)",Male,26,Right,2,1.75
1531,395,University degree,"Urban (town, city)",Male,23,Right,2,1.95
1532,105,University degree,Rural (country side),Female,26,Right,3,1.35
1533,216,University degree,Rural (country side),Female,28,Right,4,1.1
1534,176,High school,Rural (country side),Female,16,Right,2,1.5
1535,144,High school,Suburban,Male,29,Right,NA,7.35
1536,322,Graduate degree,Suburban,Male,59,Right,5,1.5
1537,150,Graduate degree,"Urban (town, city)",Male,27,Right,2,2.15
1538,535,Less than high school,Rural (country side),Female,16,Left,1,3.5
1539,214,Less than high school,"Urban (town, city)",Female,16,Right,1,2.25
1540,195,Less than high school,Suburban,Other,15,Left,3,1.7
1541,301,High school,"Urban (town, city)",Male,19,Right,2,2
1542,277,Less than high school,"Urban (town, city)",Male,49,Right,3,5.75
1543,228,Less than high school,Suburban,Male,36,Right,2,2.35
1544,126,High school,"Urban (town, city)",Female,19,Right,3,1.7
1545,200,University degree,Suburban,Male,17,Both,2,4.95
1546,NA,University degree,Suburban,Male,46,Right,2,7.65
1547,403,High school,"Urban (town, city)",Female,19,Right,4,1.2
1548,166,University degree,"Urban (town, city)",Female,33,Right,1,1.65
1549,325,University degree,Rural (country side),Female,42,Right,2,3.45
1550,227,High school,"Urban (town, city)",Male,16,Right,NA,1.65
1551,114,High school,"Urban (town, city)",Male,27,Right,2,2.8
1552,129,High school,Rural (country side),Male,28,Right,3,1.4
1553,173,High school,Suburban,Male,27,Right,2,4.5
1554,581,University degree,Rural (country side),Female,33,Right,3,2.35
1555,208,Graduate degree,"Urban (town, city)",Male,29,Right,2,1.2
1556,167,Less than high school,"Urban (town, city)",Male,16,Right,2,1.45
1557,246,High school,Rural (country side),Male,18,Right,2,1.4
1558,372,Less than high school,Suburban,Male,16,Right,2,1.35
1559,464,High school,Suburban,Female,53,Right,9,4.55
1560,126,High school,"Urban (town, city)",Male,18,Right,2,1.2
1561,158,Less than high school,"Urban (town, city)",Female,14,Right,2,1.4
1562,93,University degree,Suburban,Male,21,Right,2,1.05
1563,NA,High school,Suburban,Female,36,Right,3,2.6
1564,207,Graduate degree,Suburban,Male,58,Right,3,1.35
1565,237,High school,"Urban (town, city)",Male,42,Left,1,6.052631578947368
1566,NA,High school,Suburban,Female,20,Right,3,3.55
1567,293,University degree,Suburban,Female,33,Right,2,2
1568,259,High school,Suburban,Female,22,Right,3,1.95
1569,214,Less than high school,Rural (country side),Male,15,Left,4,1.9
1570,231,High school,Rural (country side),Male,34,Left,2,5.1
1571,205,Less than high school,"Urban (town, city)",Male,16,Right,3,3.6
1572,126,University degree,Suburban,Female,26,Left,4,4.2
1573,252,High school,Rural (country side),Male,20,Left,2,2
1574,206,University degree,Suburban,Male,36,Right,4,4.8
1575,167,High school,Suburban,Male,36,Right,1,1.35
1576,184,High school,"Urban (town, city)",Female,18,Right,2,1.3
1577,316,High school,"Urban (town, city)",Male,20,Right,1,4.25
1578,140,High school,"Urban (town, city)",Male,19,Right,2,5.5
1579,127,Less than high school,Rural (country side),Female,15,Right,2,1.4
1580,261,University degree,Rural (country side),Male,23,Right,3,5.25
1581,279,High school,Rural (country side),Male,19,Right,5,1.55
1582,181,Graduate degree,Suburban,Male,71,Right,4,2.95
1583,177,Graduate degree,Suburban,Male,65,Right,4,2.2
1584,NA,Graduate degree,Suburban,Male,28,Left,2,1
1585,342,Less than high school,Suburban,Male,16,Right,4,2.35
1586,137,High school,Rural (country side),Female,18,Right,3,1.1
1587,294,Graduate degree,"Urban (town, city)",Female,35,Right,2,4.1
1588,173,University degree,Suburban,Male,53,Left,2,4.85
1589,265,University degree,Rural (country side),Female,46,Right,2,3.85
1590,319,Graduate degree,Suburban,Male,41,Right,2,2.65
1591,436,Less than high school,"Urban (town, city)",Female,15,Right,2,2.3
1592,285,University degree,"Urban (town, city)",Male,35,Right,3,1.2
1593,208,Graduate degree,Suburban,Male,22,Right,3,1.85
1594,197,University degree,Suburban,Female,49,Right,NA,2.15
1595,171,High school,Rural (country side),Male,24,Right,6,2.4
1596,317,Less than high school,Suburban,Female,16,Right,4,4.85
1597,309,Less than high school,Suburban,Female,40,Right,3,2.85
1598,136,Graduate degree,"Urban (town, city)",Female,66,Left,NA,1
1599,120,Graduate degree,Suburban,Male,45,Right,3,1.85
1600,178,High school,"Urban (town, city)",Male,18,Right,1,1.4
1601,357,High school,"Urban (town, city)",Female,37,Right,3,5.6
1602,407,University degree,Suburban,Male,24,Right,2,6
1603,302,High school,NA,Female,17,Right,1,2.75
1604,260,Less than high school,Rural (country side),Female,16,Right,2,1
1605,NA,University degree,Rural (country side),Female,54,Right,2,4.9
1606,115,University degree,Suburban,Female,20,Right,4,1.35
1607,119,Graduate degree,"Urban (town, city)",Male,32,Right,3,1.25
1608,367,High school,Suburban,Female,16,Right,3,3.85
1609,168,Graduate degree,Suburban,Male,55,Right,2,2.0526315789473686
1610,219,Graduate degree,Rural (country side),Male,69,Right,3,1.15
1611,234,Less than high school,"Urban (town, city)",Male,16,Left,3,2.5
1612,298,University degree,Rural (country side),Male,35,Right,1,6.85
1613,207,High school,Suburban,Male,24,Right,3,3.05
1614,243,High school,Rural (country side),Male,21,Right,2,1.7
1615,420,Graduate degree,"Urban (town, city)",Male,42,Right,2,1.85
1616,308,High school,Rural (country side),Male,42,Right,1,6.85
1617,190,Graduate degree,Rural (country side),Male,73,Right,2,2.85
1618,NA,Less than high school,Suburban,Male,18,Right,2,2.45
1619,247,High school,Suburban,Male,44,Right,5,8.5
1620,130,High school,Suburban,Female,47,Right,1,2.2
1621,266,High school,"Urban (town, city)",Female,27,Right,4,3
1622,272,Less than high school,"Urban (town, city)",Female,15,Right,1,4.7
1623,195,High school,"Urban (town, city)",Female,17,Right,1,2.55
1624,121,High school,Suburban,Male,18,Right,4,3.2
1625,183,Less than high school,Suburban,Male,14,Right,NA,3.1
1626,300,High school,Suburban,Male,28,Right,2,3.85
1627,185,High school,Suburban,Male,63,Right,3,1.35
1628,386,University degree,Suburban,Female,40,Right,2,3
1629,251,University degree,Suburban,Female,23,Right,2,2.8
1630,440,University degree,Rural (country side),Female,25,Right,2,1.7
1631,237,Graduate degree,Suburban,Female,57,Right,2,2.35
1632,83,High school,"Urban (town, city)",Male,18,Right,2,1
1633,406,NA,"Urban (town, city)",Female,16,Both,2,2.85
1634,342,High school,Suburban,Female,19,Right,2,1
1635,269,Graduate degree,"Urban (town, city)",Male,40,Right,2,2.2
1636,336,Graduate degree,Suburban,Female,27,Right,2,2.45
1637,119,University degree,Rural (country side),Female,47,Right,3,3.1
1638,136,Graduate degree,Rural (country side),Female,45,Right,2,1.1
1639,176,High school,Rural (country side),Male,49,Right,2,1.8
1640,204,High school,Suburban,Male,62,Right,2,1.6
1641,NA,High school,"Urban (town, city)",Female,20,Both,3,1.95
1642,107,University degree,Suburban,Male,32,Right,3,2.3
1643,253,University degree,Rural (country side),Male,53,Right,6,6.85
1644,159,High school,Suburban,Male,23,Right,1,6.3
1645,226,Graduate degree,"Urban (town, city)",Male,26,Right,1,1.65
1646,315,University degree,"Urban (town, city)",Male,25,Right,2,4.7
1647,369,University degree,Rural (country side),Female,26,Both,NA,2.55
1648,526,Graduate degree,Suburban,Female,35,Left,2,2.55
1649,320,Less than high school,Suburban,Female,40,Right,3,2.9
1650,246,High school,Rural (country side),Male,19,Right,4,5.4
1651,300,University degree,Suburban,Female,16,Right,3,3.25
1652,NA,University degree,Rural (country side),Male,44,Left,5,2
1653,198,High school,Rural (country side),Male,19,Right,4,5.1
1654,203,High school,Rural (country side),Female,70,Left,2,1.55
1655,324,Less than high school,"Urban (town, city)",Male,50,Right,1,3.45
1656,232,University degree,Suburban,Male,19,Right,2,2.35
1657,198,Less than high school,Suburban,Female,16,Right,1,1.25
1658,127,High school,Suburban,Male,33,Right,2,1.65
1659,299,Graduate degree,Suburban,Male,38,Right,1,2
1660,194,University degree,Suburban,Female,61,Right,2,2.55
1661,383,University degree,Suburban,Male,19,Right,1,3.5
1662,238,High school,Suburban,Male,17,Right,1,4.75
1663,61,High school,Suburban,Male,26,Right,2,1
1664,151,University degree,"Urban (town, city)",Female,20,Right,4,1.65
1665,248,University degree,Rural (country side),Male,23,Right,1,1.15
1666,261,Less than high school,Suburban,Female,15,Right,3,5.15
1667,165,Less than high school,Suburban,Male,13,Right,2,4.8
1668,179,University degree,Suburban,Male,27,Right,3,2.6
1669,129,University degree,"Urban (town, city)",Male,21,Right,1,1
1670,143,Graduate degree,"Urban (town, city)",Male,28,Right,2,6.3
1671,151,High school,"Urban (town, city)",Female,17,Right,NA,2.65
1672,269,Less than high school,Suburban,Male,17,Right,2,6.25
1673,199,High school,Rural (country side),Female,40,Right,2,1.7
1674,271,Less than high school,Rural (country side),Female,36,Right,2,3.5
1675,326,Less than high school,"Urban (town, city)",Male,15,Right,3,3.35
1676,262,University degree,Suburban,Male,26,Right,1,2.85
1677,162,University degree,Suburban,Female,59,Right,5,1.2
1678,325,High school,"Urban (town, city)",Male,19,Right,1,7.35
1679,NA,High school,Suburban,Male,20,Right,2,5.55
1680,505,High school,"Urban (town, city)",Female,44,Right,6,3.1
1681,538,Less than high school,Rural (country side),Female,16,Left,2,1.4
1682,242,High school,Suburban,Male,63,Right,5,1.3
1683,204,University degree,"Urban (town, city)",Male,48,Right,2,2.3
1684,191,University degree,Suburban,Other,40,Right,2,1
1685,194,High school,"Urban (town, city)",Female,22,Right,4,1.5
1686,161,Graduate degree,Suburban,Male,34,Right,1,2.2
1687,444,University degree,Suburban,Male,20,Right,4,5.15
1688,187,High school,Suburban,Male,20,Right,4,2.75
1689,289,University degree,"Urban (town, city)",Female,60,Right,1,1.8
1690,145,University degree,"Urban (town, city)",Male,33,Right,3,1.2
1691,NA,High school,"Urban (town, city)",Male,20,Right,2,2.55
1692,189,High school,Suburban,Male,20,Right,3,1.75
1693,200,Graduate degree,"Urban (town, city)",Female,24,Right,2,1.15
1694,111,University degree,"Urban (town, city)",Male,20,NA,2,1.4
1695,105,High school,Rural (country side),Male,16,Right,2,1.85
1696,411,High school,Suburban,Male,19,Right,5,2.25
1697,125,University degree,"Urban (town, city)",Male,28,Both,2,3.3
1698,422,High school,"Urban (town, city)",Female,17,Right,3,4.05
1699,239,University degree,"Urban (town, city)",Male,22,Right,2,5.2
1700,142,High school,"Urban (town, city)",Male,17,Right,1,1.65
1701,163,High school,Rural (country side),Other,21,Right,2,1.45
1702,164,Less than high school,Suburban,Other,15,Right,3,2.35
1703,311,Graduate degree,Rural (country side),Male,52,Right,3,2.05
1704,144,High school,"Urban (town, city)",Male,41,Left,2,1.55
1705,333,Graduate degree,"Urban (town, city)",Male,25,Right,1,5.4
1706,241,University degree,Rural (country side),Male,31,NA,2,1.95
1707,340,High school,Rural (country side),Female,51,Right,4,2.05
1708,154,Graduate degree,"Urban (town, city)",Male,54,Right,4,1.45
1709,172,Less than high school,"Urban (town, city)",Female,16,Right,1,1.75
1710,111,High school,"Urban (town, city)",Other,21,Right,1,1.25
1711,370,High school,"Urban (town, city)",Male,21,Right,2,4.3
1712,134,High school,Rural (country side),Female,17,Right,2,1.6
1713,279,High school,Suburban,Female,17,Right,2,2.3
1714,160,Graduate degree,"Urban (town, city)",Male,41,Left,2,1.55
1715,240,High school,"Urban (town, city)",Female,17,Right,2,1.2
1716,275,High school,"Urban (town, city)",Male,35,Left,2,4.05
1717,176,High school,Suburban,Female,36,Right,1,2.45
1718,221,University degree,Rural (country side),Male,22,Right,2,2.15
1719,195,University degree,Suburban,Male,34,Right,2,1.45
1720,144,Less than high school,Suburban,Female,13,Right,2,1.95
1721,120,University degree,"Urban (town, city)",Male,24,Right,2,1.95
1722,173,Graduate degree,Suburban,Male,53,Right,1,2.3
1723,461,Graduate degree,Suburban,Male,34,Left,5,6.3
1724,396,Graduate degree,"Urban (town, city)",Male,26,Right,2,2.9
1725,335,University degree,Rural (country side),Male,37,Both,2,2.25
1726,164,High school,Rural (country side),Male,42,Right,2,7.1
1727,206,High school,Rural (country side),Female,18,Right,2,1.4
1728,292,University degree,Suburban,Male,23,Right,3,4.15
1729,388,University degree,Suburban,Male,34,Right,5,1.5
1730,162,Graduate degree,Suburban,Female,45,Left,1,1.65
1731,209,University degree,Rural (country side),Female,36,Right,2,2.9
1732,153,University degree,Suburban,Male,48,Right,5,1.25
1733,256,High school,"Urban (town, city)",Female,51,Right,2,3.35
1734,311,Less than high school,Suburban,Female,50,Right,5,2.85
1735,127,Less than high school,"Urban (town, city)",Male,15,Right,2,1.95
1736,372,Graduate degree,Suburban,Male,44,Right,5,4.65
